tournament,year,date,home_team,away_team,actual_home,actual_away,model_home,model_draw,model_away,book_home,book_draw,book_away,tvd,model_favorite,book_favorite,favorite_flip,model_prediction,model_points,model_decision_margin,blend00_prediction,blend00_points,blend00_decision_margin,blend005_prediction,blend005_points,blend005_decision_margin,blend01_prediction,blend01_points,blend01_decision_margin,blend015_prediction,blend015_points,blend015_decision_margin,blend02_prediction,blend02_points,blend02_decision_margin,blend025_prediction,blend025_points,blend025_decision_margin,blend03_prediction,blend03_points,blend03_decision_margin,blend035_prediction,blend035_points,blend035_decision_margin,blend04_prediction,blend04_points,blend04_decision_margin,blend045_prediction,blend045_points,blend045_decision_margin,blend05_prediction,blend05_points,blend05_decision_margin,blend055_prediction,blend055_points,blend055_decision_margin,blend06_prediction,blend06_points,blend06_decision_margin,blend065_prediction,blend065_points,blend065_decision_margin,blend07_prediction,blend07_points,blend07_decision_margin,blend075_prediction,blend075_points,blend075_decision_margin,blend08_prediction,blend08_points,blend08_decision_margin,blend085_prediction,blend085_points,blend085_decision_margin,blend09_prediction,blend09_points,blend09_decision_margin,blend095_prediction,blend095_points,blend095_decision_margin,blend10_prediction,blend10_points,blend10_decision_margin
African Cup of Nations,2015,2015-01-24,Cameroon,Guinea,1,1,0.458861326298882,0.27161296194301005,0.26952571175810797,0.47665282976105233,0.2939771214415294,0.22937004879789424,0.0401556629604517,home,home,False,2-1,0,0.00674857439865828,2-1,0,0.007011469188850206,2-1,0,0.006998383713368028,2-1,0,0.006985298237885851,2-1,0,0.006972212762403673,2-1,0,0.006959127286921496,2-1,0,0.0069460418114394296,2-1,0,0.006932956335957363,2-1,0,0.006919870860475075,2-1,0,0.006906785384993008,2-1,0,0.006893699909510831,2-1,0,0.0068806144340286535,2-1,0,0.006867528958546476,2-1,0,0.00685444348306441,2-1,0,0.006841358007582121,2-1,0,0.006828272532100055,2-1,0,0.006815187056617877,2-1,0,0.0068021015811357,2-1,0,0.0067890161056535225,2-1,0,0.006775930630171456,2-1,0,0.006762845154689168,2-1,0,0.00674975967920699
African Cup of Nations,2015,2015-01-24,Ivory Coast,Mali,1,1,0.5857804410770854,0.24220787963946833,0.1720116792834463,0.528871503984495,0.27571417362435563,0.19541432239065218,0.05690893709234178,home,home,False,2-0,0,0.017269922003223526,2-0,0,0.015599953816911372,2-0,0,0.015683885053867863,2-0,0,0.015767816290824577,2-0,0,0.015851747527780957,2-0,0,0.01593567876473745,2-0,0,0.01601961000169394,2-0,0,0.016103541238650543,2-0,0,0.016187472475607034,2-0,0,0.016271403712563526,2-0,0,0.01635533494952013,2-0,0,0.01643926618647673,2-0,0,0.016523197423433,2-0,0,0.016607128660389714,2-0,0,0.016691059897346094,2-0,0,0.016774991134302697,2-0,0,0.01685892237125919,2-0,0,0.016942853608215458,2-0,0,0.01702678484517195,2-0,0,0.01711071608212844,2-0,0,0.017194647319085155,2-0,0,0.017278578556041646
African Cup of Nations,2015,2015-01-23,South Africa,Senegal,1,1,0.29468360358878803,0.3661937114040659,0.33912268500714604,0.21969758016132382,0.2929260882724209,0.4873763315667283,0.14825364655934575,draw,away,True,0-0,1,0.11874453129936902,0-1,0,0.18872923986620194,0-1,0,0.18585878881941065,0-1,0,0.18298833777261925,0-1,0,0.18011788672582785,0-1,0,0.17724743567903634,0-1,0,0.1743769846322445,0-1,0,0.17150653358545254,0-1,0,0.16863608253866058,0-1,0,0.1502001394381668,0-1,0,0.12778804191756687,0-1,0,0.10537594439696629,0-1,0,0.08296384687636393,0-1,0,0.0605517493557608,0-1,0,0.038139651835156885,0-1,0,0.01572755431455164,0-0,1,0.006684543206055382,0-0,1,0.029096640726662626,0-0,1,0.05150873824727065,0-0,1,0.07392083576788044,0-0,1,0.09633293328849069,0-0,1,0.11874503080910248
African Cup of Nations,2015,2015-01-23,Ghana,Algeria,1,0,0.45427686182074156,0.30864624943719493,0.23707688874206345,0.27176171608110117,0.3053014349505655,0.422936848968841,0.18585996022652368,home,away,True,1-0,3,0.03187324524896595,0-1,0,0.09162659085826363,0-1,0,0.08961332166995217,0-1,0,0.08760005248164004,0-1,0,0.08558678329332814,0-1,0,0.08357351410501601,0-1,0,0.08156024491670388,0-1,0,0.07954697572839142,0-1,0,0.07753370654007896,0-1,0,0.061315363665141565,0-1,0,0.02893937975127503,1-0,3,0.0034521357676428055,1-0,3,0.026111853002694252,1-0,3,0.02675216901717592,1-0,3,0.02739248503165781,1-0,3,0.0280328010461397,1-0,3,0.028673117060621478,1-0,3,0.02931343307510359,1-0,3,0.02995374908958537,1-0,3,0.03059406510406737,1-0,3,0.03123438111854937,1-0,3,0.03187469713303148
African Cup of Nations,2015,2015-01-22,Cape Verde,DR Congo,0,0,0.35388548393269803,0.3071966352244457,0.3389178808428564,0.28026073839620685,0.3150527056810923,0.40468655592219344,0.07362474553623741,home,away,True,1-0,0,0.0035818814218112616,0-1,0,0.027620228204125352,0-1,0,0.027395789587646324,0-1,0,0.02717135097116663,0-1,0,0.02694691235468738,0-1,0,0.02672247373820802,0-1,0,0.02649803512172877,0-1,0,0.026273596505249186,0-1,0,0.026049157888769825,0-1,0,0.025824719272290686,0-1,0,0.025600280655811325,0-1,0,0.025375842039331964,0-1,0,0.024912904715553075,0-1,0,0.020126118724299258,0-1,0,0.015339332733045885,0-1,0,0.010552546741792401,0-1,0,0.005765760750539806,0-1,0,0.000978974759286766,1-1,1,0.0038078112319654966,1-1,1,0.008594597223218092,1-1,1,0.0033371523363554534,1-0,0,0.0035820104663671914
African Cup of Nations,2015,2015-01-22,Zambia,Tunisia,1,2,0.2904937658684719,0.366936170102247,0.34257006402928114,0.24289436336250747,0.31072615610603577,0.4463794805319342,0.10380941650241438,draw,away,True,0-0,0,0.11513923710654939,0-1,1,0.17312866734079557,0-1,1,0.1711155387450234,0-1,1,0.16910241014925131,0-1,1,0.16092325146420294,0-1,1,0.14468425339970592,0-1,1,0.12844525533520879,0-1,1,0.11220625727070976,0-1,1,0.09596725920621074,0-1,1,0.07972826114171072,0-1,1,0.06348926307720981,0-1,1,0.047250265012707904,0-1,1,0.031011266948205773,0-1,1,0.014772268883702755,0-0,0,0.0014667291808011518,0-0,0,0.01770572724530639,0-0,0,0.03394472530981163,0-0,0,0.050183723374317424,0-0,0,0.06642272143882466,0-0,0,0.08266171950333301,0-0,0,0.09890071756784136,0-0,0,0.1151397156323507
African Cup of Nations,2015,2015-01-21,Gabon,Congo,0,1,0.4315069573564024,0.354273543885631,0.2142194987579666,0.48551295791345805,0.2970143353922894,0.21747270669375032,0.057259208493090505,home,home,False,1-0,0,0.051641691017640046,1-0,0,0.14382316988567345,1-0,0,0.1430232618640238,1-0,0,0.14222335384237383,1-0,0,0.14142344582072397,1-0,0,0.14062353779907455,1-0,0,0.1398236297774248,1-0,0,0.13902372175577515,1-0,0,0.1382238137341254,1-0,0,0.1374239057124761,1-0,0,0.13662399769082634,1-0,0,0.13582408966917714,1-0,0,0.13502418164752772,1-0,0,0.1342242736258782,1-0,0,0.1308915444811073,1-0,0,0.11957021205800566,1-0,0,0.10824887963490482,1-0,0,0.09692754721180341,1-0,0,0.08560621478870345,1-0,0,0.07428488236560393,1-0,0,0.06296354994250486,1-0,0,0.05164221751940601
African Cup of Nations,2015,2015-01-21,Equatorial Guinea,Burkina Faso,0,0,0.16842296900755233,0.28640350054350494,0.5451735304489427,0.24920078128763248,0.2990132289855006,0.4517859897263895,0.09338754072231449,away,away,False,0-1,0,0.013289074677509727,0-1,0,0.011013867683323797,0-1,0,0.01112770012171016,0-1,0,0.011241532560096523,0-1,0,0.011355364998482775,0-1,0,0.011469197436869139,0-1,0,0.011583029875255502,0-1,0,0.011696862313641865,0-1,0,0.011810694752028228,0-1,0,0.011924527190414258,0-1,0,0.012038359628800621,0-1,0,0.012152192067186873,0-1,0,0.012266024505573347,0-1,0,0.0123798569439596,0-1,0,0.01249368938234574,0-1,0,0.012607521820732104,0-1,0,0.012721354259118245,0-1,0,0.012835186697504719,0-1,0,0.012949019135890971,0-1,0,0.013062851574277112,0-1,0,0.013176684012663253,0-1,0,0.013290516451049506
African Cup of Nations,2015,2015-01-20,Mali,Cameroon,1,1,0.22214704250956074,0.3024771149760572,0.47537584251438203,0.2291622386223383,0.29538006139529227,0.4754576999828366,0.007097053580998547,away,away,False,0-1,0,0.023057919864768572,0-1,0,0.02306326369782996,0-1,0,0.023063065162778784,0-1,0,0.02306286662772772,0-1,0,0.02306266809267654,0-1,0,0.023062469557625587,0-1,0,0.02306227102257441,0-1,0,0.023062072487523122,0-1,0,0.023061873952472278,0-1,0,0.02306167541742088,0-1,0,0.023061476882369814,0-1,0,0.023061278347318748,0-1,0,0.023061079812267793,0-1,0,0.023060881277216394,0-1,0,0.023060682742165328,0-1,0,0.02306048420711415,0-1,0,0.023060285672063086,0-1,0,0.02306008713701191,0-1,0,0.023059888601960732,0-1,0,0.023059690066909777,0-1,0,0.02305949153185871,0-1,0,0.023059292996807423
African Cup of Nations,2015,2015-01-20,Ivory Coast,Guinea,1,1,0.5715301271366049,0.22078052343186608,0.20768934943152909,0.6857344360252946,0.21338916036157032,0.1008764036135921,0.11420430888846123,home,home,False,2-1,0,0.014152349094780914,2-1,0,0.017002487653812848,2-1,0,0.016860905340757237,2-1,0,0.016719323027701627,2-1,0,0.016577740714645905,2-1,0,0.016436158401590184,2-1,0,0.016294576088534685,2-1,0,0.016152993775478963,2-1,0,0.016011411462423464,2-1,0,0.015869829149367742,2-1,0,0.01572824683631202,2-1,0,0.015586664523256522,2-1,0,0.015445082210200689,2-1,0,0.015303499897145079,2-1,0,0.015161917584089357,2-1,0,0.015020335271033747,2-1,0,0.014878752957977914,2-1,0,0.014737170644922193,2-1,0,0.014595588331866693,2-1,0,0.014454006018810861,2-1,0,0.01431242370575525,2-1,0,0.014170841392699307
African Cup of Nations,2015,2015-01-19,Algeria,South Africa,3,1,0.28451939855658914,0.3623642105784288,0.3531163908649821,0.544670381937197,0.2823021542351722,0.17302746382715004,0.26015098338084824,draw,home,True,0-0,0,0.0859642568145752,1-0,1,0.23886195981583191,1-0,1,0.23315757641266632,1-0,1,0.2274531930095015,1-0,1,0.22174880960633692,1-0,1,0.21604442620317132,1-0,1,0.21034004280000673,1-0,1,0.20463565939684236,1-0,1,0.19893127599367832,1-0,1,0.1932268925905144,1-0,1,0.17747400624954013,1-0,1,0.1429483869660071,1-0,1,0.10842276768247627,1-0,1,0.07389714839894712,1-0,1,0.03937152911541919,1-0,1,0.004845909831893147,0-0,0,0.029679709451630898,0-0,0,0.06420532873515372,0-0,0,0.0987309480186751,0-0,0,0.10387123207799698,0-0,0,0.0949179605977094,0-0,0,0.08596468911742139
African Cup of Nations,2015,2015-01-19,Ghana,Senegal,1,2,0.3835390479264088,0.32274184823626045,0.2937191038373308,0.3574473196122686,0.3084271878531974,0.33412549253502244,0.04040638869744745,home,home,False,1-0,0,0.053752096041232766,1-0,0,0.01877576835479766,1-0,0,0.024707330453344722,1-0,0,0.030638892551893337,1-0,0,0.036570454650442286,1-0,0,0.03980660359893595,1-0,0,0.04071914977169211,1-0,0,0.04163169594444782,1-0,0,0.04254424211720387,1-0,0,0.043456788289960246,1-0,0,0.04436933446271629,1-0,0,0.045281880635472116,1-0,0,0.04619442680822894,1-0,0,0.04710697298098465,1-0,0,0.04801951915374114,1-0,0,0.04893206532649752,1-0,0,0.049844611499254565,1-0,0,0.05075715767201083,1-0,0,0.05166970384476721,1-0,0,0.05258225001752359,1-0,0,0.05349479619028019,1-0,0,0.05375324879513954
African Cup of Nations,2015,2015-01-18,Tunisia,Cape Verde,1,1,0.4170618819008149,0.3165818167638013,0.2663563013353838,0.4738947061086749,0.3012180141112128,0.22488727978057838,0.056832824207626975,home,home,False,1-0,0,0.04313629866894475,1-0,0,0.04901594544857579,1-0,0,0.048722028405914,1-0,0,0.0484281113632522,1-0,0,0.04813419432059052,1-0,0,0.04784027727792872,1-0,0,0.04754636023526704,1-0,0,0.04725244319260535,1-0,0,0.046958526149943225,1-0,0,0.04666460910728154,1-0,0,0.046370692064619745,1-0,0,0.04607677502195784,1-0,0,0.04578285797929604,1-0,0,0.04548894093663414,1-0,0,0.04519502389397223,1-0,0,0.044901106851310435,1-0,0,0.04460718980864842,1-0,0,0.0443132727659864,1-0,0,0.04401935572332438,1-0,0,0.0437254386806627,1-0,0,0.04343152163800057,1-0,0,0.04313760459533866
African Cup of Nations,2015,2015-01-18,Zambia,DR Congo,1,1,0.3754218110434661,0.34668914665079736,0.2778890423057366,0.37737904094753144,0.32010685473356437,0.3025141043194065,0.026582291917484124,home,home,False,0-0,1,0.011716163386278122,1-0,0,0.04643824994992607,1-0,0,0.04353052386787759,1-0,0,0.040622797785829,1-0,0,0.03771507170378041,1-0,0,0.03480734562173171,1-0,0,0.03189961953968257,1-0,0,0.028991893457633422,1-0,0,0.02608416737558439,1-0,0,0.02317644129353469,1-0,0,0.020268715211484767,1-0,0,0.017360989129435178,1-0,0,0.014453263047385256,1-0,0,0.011545536965335002,1-0,0,0.008637810883285302,1-0,0,0.005730084801234603,1-0,0,0.002822358719184348,0-0,1,8.536736286623992e-05,0-0,1,0.002993093444917383,0-0,1,0.00590081952696786,0-0,1,0.00880854560901878,0-0,1,0.011716271691070146
African Cup of Nations,2015,2015-01-17,Burkina Faso,Gabon,0,2,0.3304353892779514,0.3648961687403669,0.3046684419816817,0.3353637178214075,0.32389404759562207,0.34074223458248765,0.04100212114450344,draw,away,True,0-0,0,0.1295243054895182,0-0,0,0.014210137101828169,0-0,0,0.02216897912113802,0-0,0,0.03012782114044732,0-0,0,0.03808666315975684,0-0,0,0.04604550517906525,0-0,0,0.05400434719837344,0-0,0,0.0614951629771896,0-0,0,0.06635442717155104,0-0,0,0.07121369136591171,0-0,0,0.07607295556027283,0-0,0,0.08093221975463372,0-0,0,0.0857914839489945,0-0,0,0.09065074814335439,0-0,0,0.09551001233771439,0-0,0,0.10036927653207428,0-0,0,0.1052285407264334,0-0,0,0.11008780492079273,0-0,0,0.11494706911515151,0-0,0,0.11980633330951096,0-0,0,0.1246655975038693,0-0,0,0.1295248616982274
African Cup of Nations,2015,2015-01-17,Equatorial Guinea,Congo,1,1,0.27945193929476536,0.3313525975648826,0.3891954631403521,0.3938205922691463,0.3093330860404135,0.29684632168996544,0.11436865297461835,away,home,True,0-1,0,0.0441500083048183,1-0,0,0.11068996398666153,1-0,0,0.10908270139965259,1-0,0,0.10313636598439124,1-0,0,0.09027682418200211,1-0,0,0.07741728237961365,1-0,0,0.06455774057722652,1-0,0,0.0516981987748395,1-0,0,0.038838656972453145,1-0,0,0.025979115170067346,1-0,0,0.013119573367682325,1-0,0,0.0002600315652974139,0-0,1,0.010611657522445195,0-0,1,0.00452694793831987,0-1,0,0.0015577616458044563,0-1,0,0.0076424712299298925,0-1,0,0.013727180814053552,0-1,0,0.0198118903981781,0-1,0,0.02589659998230187,0-1,0,0.031981309566424865,0-1,0,0.03806601915054786,0-1,0,0.04415072873467063
African Cup of Nations,2017,2017-02-05,Egypt,Cameroon,1,2,0.37408537848416296,0.3533321117105456,0.27258250980529136,0.3386321756698494,0.3603266591129778,0.30104116521767776,0.03545320281456607,home,draw,True,0-0,0,0.03581925027496258,0-0,0,0.05825049247559455,0-0,0,0.058193955466672165,0-0,0,0.05813741845774967,0-0,0,0.05808088144882728,0-0,0,0.058024344439904896,0-0,0,0.0579678074309824,0-0,0,0.05791127042206001,0-0,0,0.05785473341313774,0-0,0,0.05779819640421535,0-0,0,0.057741659395292966,0-0,0,0.05768512238637047,0-0,0,0.05762858537744808,0-0,0,0.057572048368525586,0-0,0,0.05751551135960309,0-0,0,0.0574589743506807,0-0,0,0.055171387339842504,0-0,0,0.05130105364109505,0-0,0,0.04743071994234649,0-0,0,0.0435603862435987,0-0,0,0.03969005254485025,0-0,0,0.03581971884610191
African Cup of Nations,2017,2017-02-04,Burkina Faso,Ghana,1,0,0.17915127810764614,0.33159169065638106,0.48925703123597275,0.3078541274661239,0.315438626081424,0.37670724645196346,0.12870284935872206,away,away,False,0-1,0,0.05228469417658843,0-1,0,0.009367017726607973,0-1,0,0.0174705794867408,0-1,0,0.02557414124687407,0-1,0,0.03367770300700612,0-1,0,0.04178126476713828,0-1,0,0.04326564067428196,0-1,0,0.04386704889759019,0-1,0,0.04446845712089842,0-1,0,0.04506986534420676,0-1,0,0.04567127356751488,0-1,0,0.046272681790823,0-1,0,0.04687409001413112,0-1,0,0.04747549823743935,0-1,0,0.04807690646074725,0-1,0,0.04867831468405548,0-1,0,0.04927972290736349,0-1,0,0.049881131130671275,0-1,0,0.050482539353979394,0-1,0,0.05108394757728729,0-1,0,0.0516853558005953,0-1,0,0.05228676402390309
African Cup of Nations,2017,2017-02-02,Cameroon,Ghana,2,0,0.2851466930213885,0.3651422978895611,0.34971100908905045,0.2578316129522135,0.35268013459806274,0.3894882524492287,0.03977724336042579,draw,away,True,0-0,0,0.09073381454667706,0-0,0,0.0015382248356806683,0-0,0,0.006502347181459478,0-0,0,0.01146646952723862,0-0,0,0.016430591873016875,0-0,0,0.02139471421879524,0-0,0,0.026358836564573163,0-0,0,0.03132295891035075,0-0,0,0.03628708125612767,0-0,0,0.04125120360190504,0-0,0,0.046215325947682184,0-0,0,0.051179448293458774,0-0,0,0.05614357063923503,0-0,0,0.0611076929850114,0-0,0,0.06607181533078721,0-0,0,0.07103593767656369,0-0,0,0.07600006002233906,0-0,0,0.0809641823681142,0-0,0,0.08592830471388879,0-0,0,0.09042486198557698,0-0,0,0.09057969868934512,0-0,0,0.09073453539311327
African Cup of Nations,2017,2017-02-01,Burkina Faso,Egypt,1,1,0.16715356451026625,0.31383204018455846,0.5190143953051752,0.2489726347519311,0.34095598113708164,0.41007138411050215,0.10894301119443056,away,away,False,0-1,0,0.022536808765711847,0-1,0,0.007527507129676092,0-1,0,0.018044064769145995,0-1,0,0.018280609542257076,0-1,0,0.018517154315367823,0-1,0,0.01875369908847868,0-1,0,0.01899024386158954,0-1,0,0.019226788634700287,0-1,0,0.019463333407811256,0-1,0,0.019699878180922004,0-1,0,0.01993642295403275,0-1,0,0.02017296772714361,0-1,0,0.020409512500254356,0-1,0,0.020646057273365326,0-1,0,0.020882602046476073,0-1,0,0.02111914681958671,0-1,0,0.021355691592697457,0-1,0,0.021592236365808315,0-1,0,0.02182878113891873,0-1,0,0.0220653259120297,0-1,0,0.022301870685140335,0-1,0,0.02253841545825097
African Cup of Nations,2017,2017-01-29,Egypt,Morocco,1,0,0.4447649359418536,0.3358007295637222,0.21943433449442423,0.3242469144439698,0.3646111628049095,0.3111419227506271,0.12051802149763699,home,draw,True,1-0,3,0.0419784785604127,0-0,0,0.04485153988828161,0-0,0,0.04467433847105362,0-0,0,0.04449713705382563,0-0,0,0.04431993563659753,0-0,0,0.04414273421936943,0-0,0,0.04396553280214155,0-0,0,0.04378833138491356,0-0,0,0.04361112996768557,0-0,0,0.04343392855045758,0-0,0,0.0432567271332297,0-0,0,0.030113776243967494,0-0,0,0.016929314838750376,0-0,0,0.0037448534335335903,1-0,3,0.009439607971681974,1-0,3,0.022624069376897316,1-0,3,0.03580853078211177,1-0,3,0.03970473565314758,1-0,3,0.04027349914827605,1-0,3,0.040842262643404625,1-0,3,0.04141102613853309,1-0,3,0.04197978963366156
African Cup of Nations,2017,2017-01-29,DR Congo,Ghana,1,2,0.2234181830076687,0.30356454906919245,0.47301726792313886,0.2579707992063975,0.3257338012693714,0.4162953995247325,0.05672186839865706,away,away,False,0-2,2,0.012953172557801373,0-2,2,0.011401022222938595,0-2,2,0.011478693905459858,0-2,2,0.011556365587981232,0-2,2,0.011634037270502495,0-2,2,0.01171170895302387,0-2,2,0.011789380635545244,0-2,2,0.011867052318066396,0-2,2,0.01194472400058777,0-2,2,0.012022395683109144,0-2,2,0.012100067365630296,0-2,2,0.012177739048151781,0-2,2,0.012255410730673155,0-2,2,0.012333082413194418,0-2,2,0.012410754095715681,0-2,2,0.012488425778237167,0-2,2,0.01256609746075843,0-2,2,0.012643769143279693,0-2,2,0.012721440825801178,0-2,2,0.012799112508322441,0-2,2,0.012876784190843926,0-2,2,0.012954455873365411
African Cup of Nations,2017,2017-01-28,Senegal,Cameroon,0,0,0.30657162351910433,0.3628311629877218,0.33059721349317384,0.475849974947634,0.31574127462120444,0.20840875043066995,0.16927835142877545,draw,home,True,0-0,3,0.0787941175932464,1-0,0,0.12836093743579946,1-0,0,0.12607778843706596,1-0,0,0.12379463943833224,1-0,0,0.12151149043959897,1-0,0,0.11922834144086569,1-0,0,0.11694519244213253,1-0,0,0.11466204344339948,1-0,0,0.10371174771663905,1-0,0,0.08311015419835777,1-0,0,0.06250856068007671,1-0,0,0.04190696716179765,1-0,0,0.021305373643519032,1-0,0,0.0007037801252413045,0-0,3,0.019897813393035202,0-0,3,0.040499406911310265,0-0,3,0.06110100042958522,0-0,3,0.07674949579106483,0-0,3,0.07726081304508292,0-0,3,0.0777721302991008,0-0,3,0.07828344755311867,0-0,3,0.07879476480713665
African Cup of Nations,2017,2017-01-28,Burkina Faso,Tunisia,2,0,0.250613328242731,0.345985400183968,0.4034012715733009,0.23064467824994,0.3095842215277777,0.4597711002227569,0.05636982864921866,away,away,False,0-1,0,0.022913589220271757,0-1,0,0.06184030803659424,0-1,0,0.0614612142260057,0-1,0,0.06108212041541705,0-1,0,0.060703026604828514,0-1,0,0.060323932794239865,0-1,0,0.059944838983651105,0-1,0,0.059565745173062457,0-1,0,0.05918665136247392,0-1,0,0.05880755755188494,0-1,0,0.0584284637412964,0-1,0,0.05804936993070742,0-1,0,0.05767027612011888,0-1,0,0.05729118230953001,0-1,0,0.05691208849894136,0-1,0,0.0565329946883526,0-1,0,0.05615390087776362,0-1,0,0.05577480706717475,0-1,0,0.048541867074694545,0-1,0,0.039999253112517286,0-1,0,0.031456639150339694,0-1,0,0.022914025188161546
African Cup of Nations,2017,2017-01-25,Egypt,Ghana,1,0,0.345975706948752,0.34447110038194617,0.3095531926693018,0.2870180114090409,0.5181410202707695,0.19484096831973574,0.17366991988905026,home,draw,True,0-0,0,0.019807263632838912,0-0,0,0.02979386195322331,0-0,0,0.029294548309237167,0-0,0,0.028795234665251135,0-0,0,0.02829592102126499,0-0,0,0.027796607377278848,0-0,0,0.027297293733292927,0-0,0,0.026797980089307005,0-0,0,0.026298666445320862,0-0,0,0.02579935280133483,0-0,0,0.025300039157348908,0-0,0,0.024800725513363098,0-0,0,0.024301411869377176,0-0,0,0.023802098225391144,0-0,0,0.023302784581405334,0-0,0,0.022803470937419412,0-0,0,0.022304157293433713,0-0,0,0.021804843649447903,0-0,0,0.021305530005462092,0-0,0,0.020806216361476282,0-0,0,0.020306902717490583,0-0,0,0.019807589073504994
African Cup of Nations,2017,2017-01-25,Uganda,Mali,1,1,0.23055813512268425,0.41105494142993365,0.3583869234473821,0.12679231678039746,0.2631516317093057,0.6100560515098047,0.25166912806266867,draw,away,True,0-0,1,0.21231624274191108,0-1,0,0.2943420321378084,0-1,0,0.2882707209527955,0-1,0,0.2821994097677819,0-1,0,0.2761280985827692,0-1,0,0.27005678739775674,0-1,0,0.26398547621274593,0-1,0,0.2579141650277331,0-1,0,0.25184285384272154,0-1,0,0.24577154265771028,0-1,0,0.23970023147270014,0-1,0,0.21646690494567133,0-1,0,0.17358854752657182,0-1,0,0.1307101901074741,0-1,0,0.08783183268837891,0-1,0,0.044953475269285836,0-1,0,0.002075117850194763,0-0,1,0.040803239568894534,0-0,1,0.08368159698798128,0-0,1,0.12655995440706613,0-0,1,0.16943831182614888,0-0,1,0.2123166692452294
African Cup of Nations,2017,2017-01-24,Morocco,Ivory Coast,1,0,0.1891769856400536,0.3179150947212797,0.49290791963866665,0.2791807161811402,0.3092949010933122,0.4115243827250507,0.09000373054133502,away,away,False,0-1,0,0.017875292973648982,0-1,0,0.014924847663285057,0-1,0,0.015072425418300228,0-1,0,0.015220003173315622,0-1,0,0.015367580928330682,0-1,0,0.015515158683345853,0-1,0,0.01566273643836147,0-1,0,0.015810314193376307,0-1,0,0.01595789194839181,0-1,0,0.01610546970340665,0-1,0,0.016253047458422043,0-1,0,0.016400625213437214,0-1,0,0.016548202968452275,0-1,0,0.016695780723467446,0-1,0,0.016843358478482617,0-1,0,0.01699093623349779,0-1,0,0.01713851398851296,0-1,0,0.01728609174352802,0-1,0,0.01743366949854319,0-1,0,0.017581247253558252,0-1,0,0.017728825008573423,0-1,0,0.017876402763588595
African Cup of Nations,2017,2017-01-24,Togo,DR Congo,1,3,0.20161075377523816,0.28744782639532906,0.5109414198294328,0.24215237078652338,0.28108382964888706,0.47676379956508597,0.04054161701103701,away,away,False,0-2,1,0.01473304346074611,0-2,1,0.013749990906078646,0-2,1,0.013799275475110284,0-2,1,0.013848560044141922,0-2,1,0.013897844613173671,0-2,1,0.013947129182205309,0-2,1,0.013996413751236947,0-2,1,0.014045698320268696,0-2,1,0.014094982889300445,0-2,1,0.014144267458332194,0-2,1,0.014193552027363943,0-2,1,0.01424283659639558,0-2,1,0.014292121165427218,0-2,1,0.014341405734458745,0-2,1,0.014390690303490716,0-2,1,0.014439974872522354,0-2,1,0.014489259441554214,0-2,1,0.014538544010585741,0-2,1,0.01458782857961749,0-2,1,0.014637113148649239,0-2,1,0.014686397717680988,0-2,1,0.014735682286712515
African Cup of Nations,2017,2017-01-23,Senegal,Algeria,2,2,0.37052766397399695,0.3207671440584518,0.3087051919675513,0.2719100348895131,0.2869182844375269,0.4411716806724819,0.13246648870516967,home,away,True,1-1,1,0.017646099558498496,0-1,0,0.005545393883393368,0-1,0,0.005462140709130314,0-1,0,0.005378887534867149,0-1,0,0.005295634360604096,0-1,0,0.005212381186341042,0-1,0,0.005129128012077877,0-1,0,0.005045874837814601,0-1,0,0.004962621663551325,0-1,0,0.004879368489288272,0-1,0,0.004796115315025107,0-1,0,0.004712862140761942,0-1,0,0.004629608966498777,0-1,0,0.004546355792235723,1-1,1,0.007527157676865848,1-1,1,0.021742720784243552,1-1,1,0.035958283891620146,1-1,1,0.03655174625507296,1-1,1,0.031825517932723035,1-1,1,0.027099289610373,1-1,1,0.02237306128802352,1-1,1,0.017646832965674042
African Cup of Nations,2017,2017-01-23,Zimbabwe,Tunisia,2,4,0.2317896768357056,0.34951130444377987,0.4186990187205146,0.14386901317904835,0.24597261761653516,0.6101583692048838,0.19145935048413554,away,away,False,0-1,1,0.0371370194884908,0-1,1,0.09573373444861133,0-1,1,0.09423173762761938,0-1,1,0.09272974080662733,0-1,1,0.09122774398563505,0-1,1,0.08972574716464354,0-1,1,0.08822375034365115,0-1,1,0.08672175352265865,0-1,1,0.08521975670166637,0-1,1,0.08371775988067365,0-1,1,0.08221576305968137,0-1,1,0.08071376623868876,0-1,1,0.07921176941769592,0-1,1,0.07770977259670331,0-1,1,0.07620777577571058,0-1,1,0.07470577895471775,0-1,1,0.0732037821337248,0-1,1,0.07170178531273164,0-1,1,0.07019978849173869,0-1,1,0.06869779167074541,0-1,1,0.06460934116830575,0-1,1,0.0371376944564904
